image_path,file_exists,read_success,read_error,file_size_bytes,file_sha256,pixel_sha256,image_mode,image_dtype,height,width,channels,pixel_min,pixel_max,pixel_mean,pixel_std,nonzero_fraction,is_constant,foreground_centroid_x,left_edge_occupancy,right_edge_occupancy,edge_orientation_proxy
/content/external_datasets/cmmd/CMMD/Cancer/D2-0133_1-1.png,True,True,,354180,cd50c31ce5442dfe86b845551d83c398384347ec95ee16d7d449821d28de7bb4,c4ae56966be0f0cc628b5ef443629e71afbeeb62764592fab004fb8ee2150ada,L,uint8,1280,615,1,0.0,255.0,59.69184112548828,55.07044982910156,0.650463668699187,False,0.3585282440056208,0.9884198588709677,0.06929183467741935,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0948_1-2.png,True,True,,299432,25e92e2b63162379c8850b25387f649085f822f76884cfac8706aec2a636d72a,9ff10c8ad8e83c0630d8ea73258ce6282cd4a7c1262a276073e600416f7bd4ac,L,uint8,1280,496,1,0.0,245.0,46.60645294189453,45.74898147583008,0.7101247479838709,False,0.3818681274218679,0.992046875,0.081640625,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0948_1-1.png,True,True,,302901,343f85b0bc2f99bc51643b710e653743d629e0e6a48969b2b2b8e10e969a210f,a30761ec8f6e1bb935d3fa7ca331e5cd3d82e80d4704910148ee32fa205e08ac,L,uint8,1280,537,1,0.0,247.0,43.14352798461914,47.52717971801758,0.6739903398510242,False,0.3701556973479744,0.9930555555555556,0.0755931712962963,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0312_1-2.png,True,True,,390699,dd55201e16c2dd121027099951ff0b0be2d89e1d77241582b0bd7fcfcea42422,90f4be4f2db2a85f47f4c44fe18a2a3275318536c5c60f849b758057d2da277c,L,uint8,1280,629,1,0.0,252.0,35.71559524536133,43.393795013427734,0.8251328994435612,False,0.4140265051472648,0.8850818452380952,0.25109126984126984,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0312_1-4.png,True,True,,315640,e4dbbfe049583218af4aba43c81dea0ce10507db4778473d0d5fe26c7a6ae5ca,45e57b68beeed3aa74c64df51bacfcbffbc52ed392373bf72a5811c91cd2ccd9,L,uint8,1280,476,1,0.0,251.0,42.53953552246094,49.52210998535156,0.8283170299369748,False,0.5992233361273095,0.17511393229166666,0.9624674479166667,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0312_1-3.png,True,True,,288567,d2e673688a1ca90575f3e7dc4340e01151818269bd33770a03cc7ea30d13db5d,a02b473f9037cc1f8ff9831cdd6ca5313a3de5f67d087264a63a6f1152aa9e18,L,uint8,1280,623,1,0.0,247.0,27.058923721313477,41.65402603149414,0.6294166332263242,False,0.6109664473241001,0.03341733870967742,0.6997353830645161,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0312_1-1.png,True,True,,370350,8bf17794b730b7f7dd948735d4d4a42f3155446729bb7b3bbcb0c0a7f06413b0,d7ac8858a05601ab9f8f60b1448e6d16200a54245ae262a3a4b1aaf35ff03322,L,uint8,1280,726,1,0.0,245.0,32.931495666503906,48.18524169921875,0.7310627582644628,False,0.49733391067624966,0.25930008561643836,0.21711258561643837,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0908_1-2.png,True,True,,264737,fd8f828370130a83a408ad60aa466c6828f1454dc819eb8fb5b131164b8597d9,0a7d06f8a1fdd4fafacbf7dc3928f08c4c88e2715751859eb84233db47413a7c,L,uint8,1280,490,1,0.0,241.0,25.512409210205078,39.220577239990234,0.8137165178571428,False,0.3549459703300594,0.7436702806122449,0.002838010204081633,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0908_1-4.png,True,True,,264938,18e875b934158dd090cc40931a7d3229382ada15b53fad23424d373988c47284,2dd559c06412868881cf510282fc0ff8d5c621a50a28da345b4e5b323fcee9ec,L,uint8,1280,427,1,0.0,254.0,34.871070861816406,41.33134841918945,0.8209931206088993,False,0.5820742040834819,0.2602834302325581,0.9748728197674419,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0908_1-3.png,True,True,,261390,e4c7590e0b211f1bffbcf45ee397ecb3f49dc3b14cddfdd93f7765248ac5885d,49a46c0bbabe6dcd6078f6c8ee0e7bcfaf88015df60846a26665edb87c3a30dc,L,uint8,1280,466,1,0.0,232.0,35.18486404418945,40.637577056884766,0.7019363599785408,False,0.6150209799155618,0.11042220744680852,0.9898769946808511,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0908_1-1.png,True,True,,268215,14b77ba2f4f7fcf5cb0bb318ce5347cbd5539ff87c807a83b0c0a8203b90689d,3bbd7206ff50bd2b9a0b44f8518c1887d53cfd9a1264248ee26ab63b08b1c3c9,L,uint8,1280,456,1,0.0,245.0,40.176673889160156,47.29635238647461,0.7193924753289473,False,0.39145113395992914,0.9266134510869565,0.14278192934782608,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0191_1-2.png,True,True,,315872,e918bfa45d4b3b86961e36d3c92bfc9717d01afd6a3dfe6135bc79c7dfa6522f,5139924909f36d40f2d6a61255956cb3ad9b920d618a173676a0a282bcda66c6,L,uint8,1280,529,1,0.0,253.0,33.36785888671875,39.28166198730469,0.7504976961247637,False,0.3893661907693531,0.9895341981132075,0.07749115566037736,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0191_1-4.png,True,True,,166825,b00085fffd6cc607bea483b2197e2461c05db9b2bea2c6cfd993d41786707bf0,97be6700ddb34ab2dbf35e24e6db3125f063e2bba4632b7cc67171115a227bf4,L,uint8,1280,376,1,0.0,252.0,29.372661590576172,43.81369400024414,0.6277198304521276,False,0.6527846771419905,0.029461348684210527,0.9839638157894737,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0191_1-3.png,True,True,,209464,d614647d43048976c5c43ee713cd881177b18a05720988bd75c61584d5f8a3de,218b827664ed463d3efa308169e717a3a92a45d4bbc8ff69b5d3eb5977cb6027,L,uint8,1280,484,1,0.0,252.0,18.68600845336914,32.91978454589844,0.6672633651859504,False,0.6463068443833823,0.030305989583333335,0.6698893229166667,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0191_1-1.png,True,True,,261497,6f2dca50125d614ffdc909836af42d00abccdc10675129573cb347a8ed52fce2,963ae251a77e4e30569ba83a075b961657e49ab0a57fbd0286633db39c26a637,L,uint8,1280,533,1,0.0,248.0,28.313552856445312,37.59030532836914,0.6171112804878048,False,0.347443237375676,0.9807930424528302,0.03621757075471698,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0678_1-2.png,True,True,,347873,87c4550cab6ca022fb93e690775e1322ed5d32592536c3a5ee7c534d69e3042e,0af8d1dc59e53b7a79d00b88f1092ecbbff7523800d66dac619ea3f72c67e4f1,L,uint8,1280,533,1,0.0,254.0,48.51234817504883,54.731201171875,0.7216038344277673,False,0.3993112268014204,0.9350678066037735,0.09296875,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0678_1-1.png,True,True,,382916,10c90bd3ad44c2423923bf53526800499a8de77a4be24d0da0e176a4030af97a,991bfd024c4ccd39b65b3df16b1de7a1cb4c30500f7ce1824d9224770aafc5d9,L,uint8,1280,627,1,0.0,253.0,47.69691467285156,46.379417419433594,0.7079159190590112,False,0.3855689953132814,0.9878968253968254,0.0714781746031746,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0278_1-2.png,True,True,,338965,9c6664cd363a2aecfc403cfeb30b5dc7aff0d1126fc563280f0f84e398e2311f,0af395c46a275be3adfb37b6eaa582aaa390361fdb93c6844ebd2a979887233d,L,uint8,1280,426,1,0.0,254.0,68.60194396972656,35.94725036621094,0.8807860181924883,False,0.5478878627355427,0.3396438953488372,0.9992550872093023,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0278_1-1.png,True,True,,330110,270de51a6ecd0d5678c51e1f96751804eb6365accad14c25c0b16145509d0d80,b82a7b375b2dc4b9b80e081ee0992fe85af41e369ea30944fc33ad3888f665fe,L,uint8,1280,531,1,0.0,254.0,46.61006546020508,37.36578369140625,0.7451550729755179,False,0.5898144275407694,0.22028301886792453,0.9928360849056603,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0658_1-2.png,True,True,,412611,0eeb639ecc2ce3dba96884fc506d185026d9831d619cb8a3897d0b72377d71db,fe188c2283a5def8e1f4cd051fb3d88df920fb1e79be20b6fd8273091a77a028,L,uint8,1280,641,1,0.0,253.0,31.970787048339844,37.48122787475586,0.8764918096723869,False,0.43034876363988744,0.94759521484375,0.24354248046875,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0658_1-4.png,True,True,,419214,54bd68fe26f420d3977a3d83480d65d6b74f139630d467b47b1ef129cb13e164,7d8364cf4fadade19185228c48128aaab8f1d579e8444c28c7205c603fc0dda0,L,uint8,1280,670,1,0.0,253.0,28.223764419555664,34.957252502441406,0.8775571361940299,False,0.6030303961309272,0.07672574626865672,0.9310750932835821,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0658_1-3.png,True,True,,312795,a6114958161667a81fcb8b2dc0abc064bcaf42a83d90e024607dbabb53db7baf,11ead2f5f7a47c83a368bfbcfcc0a367acee4328cb40c43164005db6dbfe5f64,L,uint8,1280,613,1,0.0,255.0,25.505271911621094,35.241355895996094,0.6880046900489396,False,0.6132785827434433,0.08283811475409836,0.9287397540983606,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0658_1-1.png,True,True,,305670,4b9fa64d91a6f602f0a4cb5f974e2702a3e79838464c425887645a1a2e7d6e02,957b47f8dbf21c46e7900a99d25c4b077e06e07e321ba083692fbff7a806ebef,L,uint8,1280,592,1,0.0,248.0,26.66370391845703,37.14999008178711,0.6691353462837838,False,0.3869134922032565,0.9802966101694915,0.12113347457627119,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0193_1-2.png,True,True,,400417,7957c790adea26b7b09d320a50f12ba48818e11f4848c70910b1974bd7cfe356,bda49832f4145b93f2b527fcb3a502e868e9b12bf29afff6541979d3b96d43af,L,uint8,1280,527,1,0.0,251.0,68.0484390258789,48.14041519165039,0.8252327443074003,False,0.42731288014902497,0.9997494103773585,0.2494693396226415,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0193_1-4.png,True,True,,388509,532ad56a166f4ea16af48fe212fdfa8626d8e6713efc7f4ac25a25e3a420123c,fb68349afa07dea90bdcc99a1a532f446b1d03f0490974a5d185ef3acad6faa3,L,uint8,1280,513,1,0.0,240.0,58.405677795410156,50.92733383178711,0.891780884502924,False,0.543628446330945,0.3882046568627451,0.9806525735294118,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0193_1-3.png,True,True,,220813,3fd56dfa65930e5df48391e71de2c199ad8bd083893e467ee9c1fff9baf2cfd9,7f607e94c8ae2fb313cc56a326129cd882c37fe03e3c0224f2f8e4e7de973f79,L,uint8,1280,492,1,0.0,254.0,22.986970901489258,40.70273971557617,0.6437769944105691,False,0.6533269109782216,0.052997448979591834,0.9341996173469388,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0193_1-1.png,True,True,,303868,a42c3855b9d0364a3b326fdc37bd9fb763b22573cab282720f23681a21381c8a,ecbf4cc881197ccdd439c0af8c8affd40d5a2d99de2e211cb83347c5e08d10f9,L,uint8,1280,548,1,0.0,252.0,43.99579620361328,43.63930892944336,0.6014954949817518,False,0.36113423217965973,0.9705397727272728,0.05421875,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0599_1-2.png,True,True,,450819,ba564d5cb673e3b0ad68b4a1dce571334309f76f0272ce1eaedaef16533c8d01,e67080a6a77677b45cccf393d28ef3152e78f6f7b92d39c608fe52b1c151b44d,L,uint8,1280,706,1,0.0,246.0,61.725929260253906,61.158287048339844,0.7295414305949008,False,0.3881802627123484,0.9895796654929577,0.10162852112676056,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0599_1-4.png,True,True,,436386,7e26faa593013d4ef9866e72a037bbdae0349f83442e691d3b4f135beb161eb8,efdb6e2bbacd42aa5412f7f927186c2ba14838f8ecbc1468d94df21df6191087,L,uint8,1280,666,1,0.0,253.0,61.930057525634766,59.221160888671875,0.7856723911411412,False,0.583250092950565,0.23485307835820896,0.9600629664179104,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0599_1-3.png,True,True,,435266,f9e50306d6385d1ff9332ae00cb08f5fd3ac884b4432d79e2c3e12e20a08f771,083899c35ec6d27eebc900a9030fbf14e5f7ea9a104f23a6e8c3f478b86d0f5b,L,uint8,1280,753,1,0.0,238.0,40.04001998901367,44.27824783325195,0.6848408449535193,False,0.6193239008769293,0.03526041666666667,0.95625,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0599_1-1.png,True,True,,440129,44bd39399ecaa2346abca3452c8e2b519091a5b588c29b91cb2498f2749ba694,33d2e9a10205d9a1c3dcafe1d8c9c70c4a6900426bed2b3fb46c49833c041600,L,uint8,1280,796,1,0.0,237.0,35.7588005065918,46.31587219238281,0.6990047895728643,False,0.4184250889690627,0.35349609375,0.010263671875,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0650_1-2.png,True,True,,324225,81313039ddbb9cc2a323656ffce9fea049373499f53f0d51204f0c25e43c8fb7,5e1e316162a4dafa7d48550da06f4168f6291f44f758920217330e6cef2efd62,L,uint8,1280,482,1,0.0,246.0,41.41437911987305,42.39337921142578,0.839740015560166,False,0.4244842310135265,0.9812337239583333,0.31593424479166665,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0650_1-4.png,True,True,,314451,350120004709452c708e7b95b3900b7586fbf0458c1d6251f06d4c73d71a9378,dc6d03149e43143b6186c4858893fcfc0b2b322ac4c2e46beda42c080c846be9,L,uint8,1280,492,1,0.0,248.0,37.68951416015625,42.58992385864258,0.8303972942073171,False,0.6088043883098221,0.08864795918367346,0.9479751275510204,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0650_1-3.png,True,True,,295898,a3365a7f88e2472ea533c1d7c929b732302778f55444b13e24de53346a5e913f,3e8d2ffda19a2111c477a5e54398716833f2a4e98e393bc0caa21e850cb3dff2,L,uint8,1280,528,1,0.0,252.0,38.21942901611328,40.65581130981445,0.6732362689393939,False,0.62156215642061,0.09544516509433962,0.9901385613207547,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0650_1-1.png,True,True,,293833,4772ae69c551f98bf86bbcaf83bb34bcb3b622da6aa1ac4f6f53a0a936740929,35d6c5985a1d44294098de51828f662d78a05f4a42d9d34ea6f8dd35bf9ff299,L,uint8,1280,507,1,0.0,246.0,42.87146759033203,44.60698318481445,0.66666974852071,False,0.37919758250946645,0.9893535539215687,0.10113357843137255,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0906_1-2.png,True,True,,222858,0c7f4609bb9117733ba9c7daf39d441286fbd26af3019273a5cb74460d5c0571,ce9ad50f6e56e1edbd3d9c093ea69e535242e337becfa0cce0ead2bc122b40a7,L,uint8,1280,556,1,0.0,246.0,18.928207397460938,38.02703857421875,0.7057005957733813,False,0.639128319068289,0.0,0.5700474330357143,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0906_1-1.png,True,True,,229231,38dae0f54458c50b1efc49536e72895668e2e0e8b3a56b9909ea57ff0793cb9d,5843d80d1f6f8575ad334c0aa4480cc43057446ed452f528d82c051491324163,L,uint8,1280,614,1,0.0,212.0,19.48177719116211,35.97486877441406,0.6183975468241042,False,0.622218231175929,0.026370389344262297,0.2577740778688525,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0212_1-2.png,True,True,,253174,e0fa10d4d374c794a73f35c27715189aa1b6d3d27eaba75f596a8249f4fb8323,b2903b1f9f95a05d4df19f1430b57d7f551cd84fa942f94fd862bb643ed20f29,L,uint8,1280,338,1,0.0,252.0,62.30412292480469,50.219512939453125,0.8057114460059172,False,0.4328646095605968,1.0,0.20900735294117648,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0212_1-4.png,True,True,,205723,7556f86f1edb3f992c0d7c719e029ea6da64c3d59cb22b78fcaeb6823a04bdde,d020a4c82964c618f39db3748f989cf5d1e937a0c51f24b093ea14b3712cfd44,L,uint8,1280,329,1,0.0,255.0,147.80078125,92.31070709228516,0.7816370630699088,False,0.5894374065422917,0.16223958333333333,1.0,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0212_1-3.png,True,True,,215461,71a2dd19e18357537ab962039f2c22c72a673674949ee3e2197c59bd2866cffc,d4f3bb9eb8fbb071782e2d694126c3585130028072cce58e91265e687a267b24,L,uint8,1280,402,1,0.0,244.0,44.31372833251953,45.87759017944336,0.6167307991293532,False,0.6415500659932544,0.0703515625,0.9759765625,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0212_1-1.png,True,True,,214140,ae338f8da1e6a921225136cb08675acc9b4170c0370a007dd2c8040bc1030fa3,df0727b1c295a65934fe71961305bf0b43e0d61e0548321f48324a14397432dd,L,uint8,1280,353,1,0.0,253.0,46.32497024536133,51.45185089111328,0.7349459985835695,False,0.40759929747185625,0.9827901785714286,0.25520089285714287,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0690_1-2.png,True,True,,324865,bdb1479da3ac777326248358f2ae12845e68040c428a2e4e73f94cea6933423d,6a0b9ba882d7c9e5f9a278a9267f7e7676c5549b7ca2c8531a9b185334d13200,L,uint8,1280,442,1,0.0,253.0,63.160003662109375,51.500511169433594,0.8491993071266968,False,0.45024594901384957,0.992862215909091,0.37024147727272727,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0690_1-4.png,True,True,,313479,0c6f22588d07d46bf2f0b5f264264d548b65323a74ab1ffa307d6282edf797d9,8d9bc9df44fdf5c2bf9a3120fec6eae27a98be399dee0a1ac13698c1943e86fd,L,uint8,1280,415,1,0.0,242.0,58.238216400146484,40.104888916015625,0.8659149096385542,False,0.5411356516025514,0.4927455357142857,0.9980282738095239,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0690_1-3.png,True,True,,261624,1e7df32a32dc784c1e6fa8dd3a009cb1a5c575d6952213404e2da038d3f09e36,5927ad1e1a3e397026e6f5e497275d4e148a15c9e2282854e73cf939b46d5229,L,uint8,1280,479,1,0.0,252.0,41.99172592163086,40.87902069091797,0.6377837943632568,False,0.6320157256326204,0.05927734375,0.9774739583333333,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0690_1-1.png,True,True,,261781,ce24c4b982967b7be0f712dc8680699b80562d9ca7e6ec326a1548ae514444f3,f92b2db3d9320db011ebb01cf8dcc1c302a023b8e8ff2642ff394ed7af22ee35,L,uint8,1280,447,1,0.0,247.0,48.51250076293945,45.388450622558594,0.6677590184563759,False,0.3769982690123499,0.9917013888888889,0.0759548611111111,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0178_1-2.png,True,True,,284921,c3d2c88901ae177a7f69c504fc83887fad9b272b49691168bfd4545848af1460,f6bcabab256758fd0569cdb1962955db666db17882b2c312b5933900f2c71aa1,L,uint8,1280,453,1,0.0,251.0,46.69758224487305,43.80012893676758,0.7269850303532008,False,0.6098079557189282,0.10734375,0.9925868055555556,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0178_1-1.png,True,True,,309025,273d45b9423a14538de34621ab723c209e6a0c65f20731632c748d1e7e9346f8,a408bfe51af134afcfe1774072229ce8928394d52e0f9ff4f29ea845af3b9134,L,uint8,1280,602,1,0.0,253.0,32.464515686035156,41.5049934387207,0.6804129464285714,False,0.6282933272021793,0.0511328125,0.8576302083333334,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0220_1-2.png,True,True,,312340,2e2a877c68be6570f22900cded8a83be7950afd24eb77d8384b3915ee9916377,e96460ab3d0cf89dabf6bc9381648f8432391b903bff02deb8af682883e35f77,L,uint8,1280,486,1,0.0,248.0,30.172672271728516,37.813194274902344,0.8881140689300412,False,0.3915091997976462,0.9108737244897959,0.1963169642857143,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0220_1-4.png,True,True,,315533,9d9fcf67e1d5e68f00d1c55c3b0e445f046c7a5c2ee09d70700f39e93a9ba70d,8e14c71f337c457aba16f01d0b7f5712c3e55a6b519cc7d9e3b0c9c9b4e909ad,L,uint8,1280,541,1,0.0,255.0,34.42768859863281,49.0617561340332,0.8141375924214418,False,0.6212667205195276,0.1576533564814815,0.8538917824074074,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0220_1-3.png,True,True,,264382,c0784fa59d7c5c83e296afcd1d2661e8289fa20c139ab58f3ae2f74057666960,dcac9a05afa4db4aa0f54c903000f25100956aaf14c0d9f953f3ddcc48c6d33e,L,uint8,1280,482,1,0.0,248.0,34.44719314575195,42.895751953125,0.6851060036307054,False,0.6039156538135859,0.16619466145833334,0.923779296875,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0220_1-1.png,True,True,,217596,7750e88eabd2d69690edb1cf550e9f9fa1784fc5b3d21f840f26d70638ef0a24,b3d55805c41e7b79ce168354886ed050e0caf0107167287c75a800e6fc695b0e,L,uint8,1280,364,1,0.0,254.0,50.89839553833008,53.80492401123047,0.7030885130494505,False,0.4049535325819935,0.9809461805555556,0.23244357638888888,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0982_1-2.png,True,True,,243518,f2b8f2c7fe98e904af3fd21a13e8b73849ad635796437341fa7a3d30f8852d7b,d6db780e953ddad6dd99bd514ff73e7742ac642d83d43fd817091909d1253954,L,uint8,1280,335,1,0.0,246.0,56.86296081542969,46.39820861816406,0.821669776119403,False,0.4277197365237905,1.0,0.31011029411764707,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0982_1-1.png,True,True,,310323,4d23b682cbaad183ad2a2ca44c8150fd769a41b1c1dae09f15e4690011433438,5a5eecc02e620fc61b7e7920e32d17fef6905cb8da8a80c2d8bfb8ad5db90685,L,uint8,1280,493,1,0.0,252.0,56.75403594970703,52.186397552490234,0.7171478828600406,False,0.4013844682601277,0.9936065051020408,0.20338010204081633,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0966_1-2.png,True,True,,379755,c0b4c318c1387b727f77ec06365f16744976f8302207af115f07a25227b78592,030c8c43745ee8e4224f5e40b8ca5551a4c6a9d341b8000977cb76003425e619,L,uint8,1280,525,1,0.0,254.0,60.29936218261719,43.65842819213867,0.8537708333333334,False,0.43314394006855184,1.0,0.2616135817307692,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-0966_1-1.png,True,True,,350300,56c3566062be507a21af91434e02e6d05deada62ea17f3db306430cca301e24a,8812ff2d19146576117d88a9280a346a82f72bd46703cb321b977589288e631e,L,uint8,1280,581,1,0.0,250.0,58.46461868286133,59.351131439208984,0.7219328205679862,False,0.3972064487438835,0.99609375,0.2193292025862069,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-1586_1-2.png,True,True,,325827,cc4346e170b6d3d7e30255cd5afb046c0dc6b7dca618c17ff6da512d5b963917,507dccb940e64d8d73626dfe3059b9a4b926652d3b362c71c430a4da7a1cd62a,L,uint8,1280,494,1,0.0,246.0,32.407814025878906,38.601810455322266,0.85127941548583,False,0.4134456210515766,0.9308195153061225,0.19615752551020407,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D1-1586_1-1.png,True,True,,263788,8c8f516e7433b51f2c8ee08bac18516e7437e8a1c2bafbf85bec141374c0d7f6,518682e396d9027c4fca225e3056ce887aa2ff162aa4eaa8e21ff2241ed76fba,L,uint8,1280,491,1,0.0,254.0,29.631454467773438,39.42615509033203,0.6950451883910387,False,0.405976055079507,0.8667729591836735,0.1778220663265306,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0478_1-2.png,True,True,,346577,cac45efcf6d88d22d3711c1d23a8491d9f2a5f344d6259d86f9c5247a024c495,d3b3a06503eac69870b6c097cd946dd9a3fa6546bdbc538ff132ba76820169cc,L,uint8,1280,536,1,0.0,248.0,40.97511291503906,44.293582916259766,0.8157576375932836,False,0.4240696117969753,0.969212962962963,0.3216435185185185,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0478_1-4.png,True,True,,372451,df31bff0526f3bc38195a489a3848e2bd388f852b9935be666eace41e54aee7d,68bd673d1dd5435430f13b262956f06ab88eb22800b3e009db8f77d8d066f889,L,uint8,1279,583,1,0.0,242.0,39.276798248291016,45.327880859375,0.8376800593302283,False,0.5680107502475189,0.18825321506564935,0.7983203472540509,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0478_1-3.png,True,True,,396197,2b4aa36d669ac7a3f0747650e68fdab6545b8c3c487680b4d5f82f3a9d3fc725,eae35cc12de60e61e9f4e21190aab441109efba5fe996102f51d078a9f60dda5,L,uint8,1280,692,1,0.0,221.0,35.37478256225586,38.91364288330078,0.7136955834537573,False,0.6162008100296457,0.031159420289855074,0.9225883152173913,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0478_1-1.png,True,True,,337405,21d9c1797a4279a64509b0c4229c0f237d21c905d3d8be07a6fd276c6ea4a2a2,1e60cdddd6ec031eb8b50f78fdb4bed91867579526c9fc2a43ec62c497319078,L,uint8,1280,520,1,0.0,246.0,49.76144027709961,47.475128173828125,0.7271108774038462,False,0.41179918504328944,0.9857421875,0.24743088942307692,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0079_1-2.png,True,True,,413385,9d298ded5d7080d4ce2ab2fc9ac57d2e5f99b9bd3ec15f3bf2cf8a6a62e1eb00,2ccd4c906a6a8142c01d0b16a04dcc8dd99a2868479e5b6abe97d9e5e1af82df,L,uint8,1280,647,1,0.0,243.0,35.63336181640625,41.42204284667969,0.824317764683153,False,0.40491550932608056,0.84984375,0.2074639423076923,foreground_touches_left_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0079_1-4.png,True,True,,387040,cf8724c16d631a1534ec13f8ec0679fb634b5bd13a6710e52b9d2f71746b3af1,71fe700b38831aa3901e95ebd0c87b402e207948e19f0911995dac81e676de34,L,uint8,1280,643,1,0.0,254.0,33.547691345214844,43.188232421875,0.8161353032659409,False,0.5625340331777458,0.15572509765625,0.63409423828125,foreground_touches_right_edge
/content/external_datasets/cmmd/CMMD/Cancer/D2-0079_1-3.png,True,True,,364161,e4fab368c588b309d1d177137254c81b1dbe1a78095a30b60a7e8d39b7a7ab91,b18c65f6a37142a755604b90849f34b33b7e9f26c7eccd92657484897fa9e008,L,uint8,1280,669,1,0.0,248.0,29.914724349975586,43.0880012512207,0.7621286434977579,False,0.5265606677439942,0.1298390858208955,0.2953125,foreground_touches_right_edge
